T_years,Model_1a_Rocket_Cost,Model_1b_Rocket_Cost,Elevator_Cost,Model_1a_Total,Model_1b_Total
1909,323874505738792.9,1.59825062672791e+16,31344897628.386482,323905850636421.25,1.5982537612176728e+16
1910,323610458697061.56,1.5966128279603714e+16,31344897628.386482,323641803594689.94,1.5966159624501342e+16
1911,323346820877776.94,1.594978401867532e+16,31344897628.386482,323378165775405.3,1.5949815363572948e+16
1912,323083591363707.6,1.5933473388758188e+16,31344897628.386482,323114936261336.0,1.5933504733655816e+16
1913,322820769240288.0,1.591719629445839e+16,31344897628.386482,322852114137916.4,1.5917227639356018e+16
1914,322558353595609.25,1.5900952640722442e+16,31344897628.386482,322589698493237.6,1.590098398562007e+16
1915,322296343520408.94,1.5884742332835634e+16,31344897628.386482,322327688418037.3,1.5884773677733262e+16
1916,322034738108062.9,1.586856527642079e+16,31344897628.386482,322066083005691.25,1.5868596621318418e+16
1917,321773536454574.3,1.5852421377436696e+16,31344897628.386482,321804881352202.7,1.5852452722334324e+16
1918,321512737658565.94,1.5836310542176716e+16,31344897628.386482,321544082556194.3,1.5836341887074344e+16
1919,321252340821269.8,1.582023267726739e+16,31344897628.386482,321283685718898.2,1.5820264022165018e+16
1920,320992345046518.44,1.5804187689667e+16,31344897628.386482,321023689944146.8,1.5804219034564628e+16
1921,320732749440735.56,1.5788175486664118e+16,31344897628.386482,320764094338363.94,1.5788206831561746e+16
1922,320473553112926.8,1.5772195975876222e+16,31344897628.386482,320504898010555.2,1.577222732077385e+16
1923,320214755174670.9,1.5756249065248364e+16,31344897628.386482,320246100072299.25,1.5756280410145992e+16
1924,319956354740109.9,1.5740334663051694e+16,31344897628.386482,319987699637738.25,1.5740366007949322e+16
1925,319698350925941.4,1.5724452677882136e+16,31344897628.386482,319729695823569.75,1.5724484022779764e+16
1926,319440742851407.94,1.5708603018658982e+16,31344897628.386482,319472087749036.3,1.570863436355661e+16
1927,319183529638289.44,1.5692785594623496e+16,31344897628.386482,319214874535917.8,1.5692816939521124e+16
1928,318926710410893.4,1.5677000315337582e+16,31344897628.386482,318958055308521.75,1.567703166023521e+16
1929,318670284296046.25,1.5661247090682528e+16,31344897628.386482,318701629193674.6,1.5661278435580156e+16
1930,318414250423084.6,1.5645525830857418e+16,31344897628.386482,318445595320713.0,1.5645557175755046e+16
1931,318158607923846.4,1.5629836446378016e+16,31344897628.386482,318189952821474.75,1.5629867791275644e+16
1932,317903355932661.8,1.5614178848075334e+16,31344897628.386482,317934700830290.2,1.5614210192972962e+16
1933,317648493586345.1,1.5598552947094268e+16,31344897628.386482,317679838483973.5,1.5598584291991896e+16
1934,317394020024185.1,1.558295865489238e+16,31344897628.386482,317425364921813.5,1.5582989999790008e+16
1935,317139934387937.5,1.556739588323845e+16,31344897628.386482,317171279285565.9,1.5567427228136078e+16
1936,316886235821815.2,1.555186454421129e+16,31344897628.386482,316917580719443.56,1.5551895889108918e+16
1937,316632923472480.3,1.5536364550198366e+16,31344897628.386482,316664268370108.7,1.5536395895095994e+16
1938,316379996489035.94,1.5520895813894524e+16,31344897628.386482,316411341386664.3,1.5520927158792152e+16
1939,316127454023016.44,1.5505458248300666e+16,31344897628.386482,316158798920644.8,1.5505489593198294e+16
1940,315875295228380.06,1.5490051766722538e+16,31344897628.386482,315906640126008.44,1.5490083111620166e+16
1941,315623519261500.0,1.5474676282769354e+16,31344897628.386482,315654864159128.4,1.5474707627666982e+16
1942,315372125281156.1,1.54593317103526e+16,31344897628.386482,315403470178784.5,1.5459363055250228e+16
1943,315121112448526.3,1.5444017963684798e+16,31344897628.386482,315152457346154.7,1.5444049308582426e+16
1944,314870479927178.25,1.5428734957278084e+16,31344897628.386482,314901824824806.6,1.5428766302175712e+16
1945,314620226883061.4,1.5413482605943168e+16,31344897628.386482,314651571780689.75,1.5413513950840796e+16
1946,314370352484498.1,1.5398260824787882e+16,31344897628.386482,314401697382126.5,1.539829216968551e+16
1947,314120855902175.9,1.5383069529216106e+16,31344897628.386482,314152200799804.25,1.5383100874113734e+16
1948,313871736309138.9,1.5367908634926436e+16,31344897628.386482,313903081206767.25,1.5367939979824064e+16
1949,313622992880779.7,1.5352778057911012e+16,31344897628.386482,313654337778408.06,1.535280940280864e+16
1950,313374624794831.5,1.533767771445418e+16,31344897628.386482,313405969692459.9,1.5337709059351808e+16
1951,313126631231359.56,1.5322607521131456e+16,31344897628.386482,313157976128987.94,1.5322638866029084e+16
1952,312879011372753.25,1.5307567394808144e+16,31344897628.386482,312910356270381.6,1.5307598739705772e+16
1953,312631764403718.3,1.5292557252638218e+16,31344897628.386482,312663109301346.7,1.5292588597535846e+16
1954,312384889511268.25,1.527757701206312e+16,31344897628.386482,312416234408896.6,1.5277608356960748e+16
1955,312138385884716.6,1.5262626590810538e+16,31344897628.386482,312169730782345.0,1.5262657935708166e+16
1956,311892252715669.56,1.5247705906893224e+16,31344897628.386482,311923597613297.94,1.5247737251790852e+16
1957,311646489198016.75,1.523281487860782e+16,31344897628.386482,311677834095645.1,1.5232846223505448e+16
1958,311401094527924.9,1.521795342453369e+16,31344897628.386482,311432439425553.25,1.5217984769431318e+16
1959,311156067903828.44,1.5203121463531708e+16,31344897628.386482,311187412801456.8,1.5203152808429336e+16
1960,310911408526422.9,1.5188318914743098e+16,31344897628.386482,310942753424051.25,1.5188350259640726e+16
1961,310667115598656.25,1.517354569758837e+16,31344897628.386482,310698460496284.6,1.5173577042485998e+16
1962,310423188325721.9,1.515880173176601e+16,31344897628.386482,310454533223350.25,1.5158833076663638e+16
1963,310179625915050.4,1.5144086937251462e+16,31344897628.386482,310210970812678.75,1.514411828214909e+16
1964,309936427576301.56,1.5129401234295892e+16,31344897628.386482,309967772473929.94,1.512943257919352e+16
1965,309693592521357.6,1.5114744543425104e+16,31344897628.386482,309724937418986.0,1.5114775888322732e+16
1966,309451119964314.8,1.5100116785438428e+16,31344897628.386482,309482464861943.2,1.5100148130336056e+16
1967,309209009121476.2,1.5085517881407478e+16,31344897628.386482,309240354019104.56,1.5085549226305106e+16
1968,308967259211343.7,1.507094775267517e+16,31344897628.386482,308998604108972.06,1.5070979097572798e+16
1969,308725869454611.0,1.505640632085454e+16,31344897628.386482,308757214352239.4,1.5056437665752168e+16
1970,308484839074155.8,1.5041893507827618e+16,31344897628.386482,308516183971784.2,1.5041924852725246e+16
1971,308244167295032.25,1.502740923574432e+16,31344897628.386482,308275512192660.6,1.5027440580641948e+16
1972,308003853344463.5,1.5012953427021396e+16,31344897628.386482,308035198242091.9,1.5012984771919024e+16
1973,307763896451834.6,1.4998526004341314e+16,31344897628.386482,307795241349463.0,1.4998557349238942e+16
1974,307524295848684.7,1.4984126890651144e+16,31344897628.386482,307555640746313.06,1.4984158235548772e+16
1975,307285050768699.6,1.4969756009161494e+16,31344897628.386482,307316395666328.0,1.4969787354059122e+16
1976,307046160447705.1,1.4955413283345408e+16,31344897628.386482,307077505345333.5,1.4955444628243036e+16
1977,306807624123659.0,1.4941098636937352e+16,31344897628.386482,306838969021287.4,1.494112998183498e+16
1978,306569441036644.0,1.492681199393206e+16,31344897628.386482,306600785934272.4,1.4926843338829688e+16
1979,306331610428860.7,1.4912553278583522e+16,31344897628.386482,306362955326489.06,1.491258462348115e+16
1980,306094131544619.75,1.4898322415403928e+16,31344897628.386482,306125476442248.1,1.4898353760301556e+16
1981,305857003630335.8,1.4884119329162584e+16,31344897628.386482,305888348527964.2,1.4884150674060212e+16
1982,305620225934518.94,1.4869943944884878e+16,31344897628.386482,305651570832147.3,1.4869975289782506e+16
1983,305383797707768.75,1.4855796187851246e+16,31344897628.386482,305415142605397.1,1.4855827532748874e+16
1984,305147718202766.5,1.4841675983596088e+16,31344897628.386482,305179063100394.9,1.4841707328493716e+16
1985,304911986674268.1,1.482758325790682e+16,31344897628.386482,304943331571896.5,1.4827614602804448e+16
1986,304676602379097.6,1.481351793682274e+16,31344897628.386482,304707947276726.0,1.4813549281720368e+16
1987,304441564576139.4,1.4799479946634068e+16,31344897628.386482,304472909473767.75,1.4799511291531696e+16
1988,304206872526332.0,1.4785469213880938e+16,31344897628.386482,304238217423960.4,1.4785500558778566e+16
1989,303972525492660.5,1.4771485665352328e+16,31344897628.386482,304003870390288.9,1.4771517010249956e+16
1990,303738522740149.9,1.4757529228085044e+16,31344897628.386482,303769867637778.25,1.4757560572982672e+16
1991,303504863535858.1,1.4743599829362836e+16,31344897628.386482,303536208433486.5,1.4743631174260464e+16
1992,303271547148869.1,1.472969739671523e+16,31344897628.386482,303302892046497.5,1.4729728741612858e+16
1993,303038572850286.0,1.4715821857916652e+16,31344897628.386482,303069917747914.4,1.471585320281428e+16
1994,302805939913224.5,1.470197314098537e+16,31344897628.386482,302837284810852.9,1.4702004485882998e+16
1995,302573647612805.8,1.468815117418256e+16,31344897628.386482,302604992510434.2,1.4688182519080188e+16
1996,302341695226149.75,1.4674355886011228e+16,31344897628.386482,302373040123778.1,1.4674387230908856e+16
1997,302110082032368.3,1.4660587205215396e+16,31344897628.386482,302141426929996.7,1.4660618550113024e+16
1998,301878807312559.06,1.4646845060778974e+16,31344897628.386482,301910152210187.44,1.4646876405676602e+16
1999,301647870349797.94,1.4633129381924858e+16,31344897628.386482,301679215247426.3,1.4633160726822486e+16
2000,301417270429132.94,1.4619440098113952e+16,31344897628.386482,301448615326761.3,1.461947144301158e+16
2001,301187006837577.4,1.4605777139044222e+16,31344897628.386482,301218351735205.75,1.460580848394185e+16
2002,300957078864103.44,1.4592140434649716e+16,31344897628.386482,300988423761731.8,1.4592171779547344e+16
2003,300727485799635.3,1.45785299150997e+16,31344897628.386482,300758830697263.7,1.4578561259997328e+16
2004,300498226937042.94,1.4564945510797526e+16,31344897628.386482,300529571834671.3,1.4564976855695154e+16
2005,300269301571135.1,1.4551387152379922e+16,31344897628.386482,300300646468763.5,1.455141849727755e+16
2006,300040708998653.3,1.453785477071585e+16,31344897628.386482,300072053896281.7,1.4537886115613478e+16
2007,299812448518265.1,1.4524348296905714e+16,31344897628.386482,299843793415893.5,1.4524379641803342e+16
2008,299584519430557.6,1.4510867662280362e+16,31344897628.386482,299615864328186.0,1.451089900717799e+16
2009,299356921038031.1,1.4497412798400188e+16,31344897628.386482,299388265935659.5,1.4497444143297816e+16
2010,299129652645092.75,1.4483983637054192e+16,31344897628.386482,299160997542721.1,1.448401498195182e+16
2011,298902713558050.0,1.4470580110259096e+16,31344897628.386482,298934058455678.4,1.4470611455156724e+16
2012,298676103085104.2,1.445720215025839e+16,31344897628.386482,298707447982732.56,1.4457233495156018e+16
2013,298449820536344.8,1.4443849689521456e+16,31344897628.386482,298481165433973.2,1.4443881034419084e+16
2014,298223865223742.4,1.4430522660742656e+16,31344897628.386482,298255210121370.75,1.4430554005640284e+16
2015,297998236461142.7,1.4417220996840438e+16,31344897628.386482,298029581358771.06,1.4417252341738066e+16
2016,297772933564260.2,1.4403944630956462e+16,31344897628.386482,297804278461888.56,1.440397597585409e+16
2017,297547955850672.4,1.4390693496454612e+16,31344897628.386482,297579300748300.75,1.439072484135224e+16
2018,297323302639812.75,1.4377467526920256e+16,31344897628.386482,297354647537441.1,1.4377498871817884e+16
2019,297098973252965.5,1.4364266656159244e+16,31344897628.386482,297130318150593.9,1.4364298001056872e+16
2020,296874967013258.3,1.4351090818197122e+16,31344897628.386482,296906311910886.7,1.435112216309475e+16
2021,296651283245657.4,1.4337939947278162e+16,31344897628.386482,296682628143285.75,1.433797129217579e+16
2022,296427921276960.56,1.432481397786457e+16,31344897628.386482,296459266174588.94,1.4324845322762198e+16
2023,296204880435791.3,1.4311712844635596e+16,31344897628.386482,296236225333419.7,1.4311744189533224e+16
2024,295982160052592.94,1.4298636482486648e+16,31344897628.386482,296013504950221.3,1.4298667827384276e+16
2025,295759759459622.4,1.4285584826528466e+16,31344897628.386482,295791104357250.75,1.4285616171426094e+16
2026,295537677990944.3,1.427255781208627e+16,31344897628.386482,295569022888572.7,1.4272589156983898e+16
2027,295315914982424.94,1.4259555374698858e+16,31344897628.386482,295347259880053.3,1.4259586719596486e+16
2028,295094469771726.25,1.4246577450117828e+16,31344897628.386482,295125814669354.6,1.4246608795015456e+16
2029,294873341698299.8,1.4233623974306706e+16,31344897628.386482,294904686595928.2,1.4233655319204334e+16
2030,294652530103381.25,1.4220694883440106e+16,31344897628.386482,294683875001009.6,1.4220726228337734e+16
2031,294432034329983.94,1.4207790113902856e+16,31344897628.386482,294463379227612.3,1.4207821458800484e+16
2032,294211853722893.4,1.4194909602289284e+16,31344897628.386482,294243198620521.75,1.4194940947186912e+16
2033,293991987628661.25,1.4182053285402224e+16,31344897628.386482,294023332526289.6,1.4182084630299852e+16
2034,293772435395599.6,1.4169221100252366e+16,31344897628.386482,293803780293228.0,1.4169252445149994e+16
2035,293553196373775.1,1.4156412984057294e+16,31344897628.386482,293584541271403.5,1.4156444328954922e+16
2036,293334269915003.06,1.4143628874240772e+16,31344897628.386482,293365614812631.44,1.41436602191384e+16
2037,293115655372841.94,1.4130868708431874e+16,31344897628.386482,293147000270470.3,1.4130900053329502e+16
2038,292897352102587.3,1.411813242446417e+16,31344897628.386482,292928697000215.7,1.4118163769361798e+16
2039,292679359461266.7,1.4105419960374988e+16,31344897628.386482,292710704358895.06,1.4105451305272616e+16
2040,292461676807632.94,1.4092731254404518e+16,31344897628.386482,292493021705261.3,1.4092762599302146e+16
2041,292244303502159.5,1.4080066244995114e+16,31344897628.386482,292275648399787.9,1.4080097589892742e+16
2042,292027238907034.1,1.406742487079043e+16,31344897628.386482,292058583804662.5,1.4067456215688058e+16
2043,291810482386153.7,1.405480707063465e+16,31344897628.386482,291841827283782.06,1.4054838415532278e+16
2044,291594033305118.3,1.4042212783571702e+16,31344897628.386482,291625378202746.7,1.404224412846933e+16
2045,291377891031225.75,1.4029641948844492e+16,31344897628.386482,291409235928854.1,1.402967329374212e+16
2046,291162054933465.9,1.4017094505894088e+16,31344897628.386482,291193399831094.25,1.4017125850791716e+16
2047,290946524382515.5,1.4004570394358998e+16,31344897628.386482,290977869280143.9,1.4004601739256626e+16
2048,290731298750732.25,1.3992069554074312e+16,31344897628.386482,290762643648360.6,1.399210089897194e+16
2049,290516377412149.2,1.3979591925071086e+16,31344897628.386482,290547722309777.56,1.3979623269968714e+16
2050,290301759742470.0,1.396713744757536e+16,31344897628.386482,290333104640098.4,1.3967168792472988e+16
2051,290087445119062.6,1.3954706062007576e+16,31344897628.386482,290118790016691.0,1.3954737406905204e+16
2052,289873432920954.5,1.3942297708981798e+16,31344897628.386482,289904777818582.9,1.3942329053879426e+16
2053,289659722528826.5,1.3929912329304816e+16,31344897628.386482,289691067426454.9,1.3929943674202444e+16
2054,289446313325008.5,1.3917549863975606e+16,31344897628.386482,289477658222636.9,1.3917581208873234e+16
2055,289233204693472.75,1.3905210254184396e+16,31344897628.386482,289264549591101.1,1.3905241599082024e+16
2056,289020396019829.8,1.3892893441312038e+16,31344897628.386482,289051740917458.2,1.3892924786209666e+16
2057,288807886691322.1,1.388059936692919e+16,31344897628.386482,288839231588950.5,1.3880630711826818e+16
